PID,condition,n_assistant_turns,assistant_words,mean_words_per_turn,n_user_turns,user_words,n_questions,type_token_ratio,fk_grade,first_sg_p100,first_pl_p100,second_person_p100,affect_p100,ack_warm_p100,hedge_p100,emotion_q_p100,personalisation_p100,patient_echo_rate,passive_p100,ack_procedural_p100,directive_p100,technical_p100,session_minutes,n_order_anomalies,PC_index,TC_index,style_index
114,Task-Centred,13,293,22.53846153846154,12,65,11,0.5358361774744027,7.163687594253513,1.7064846416382253,0.3412969283276451,4.436860068259386,2.04778156996587,0.3412969283276451,0.0,0.0,0.6825938566552902,0.01935483870967742,4.436860068259386,9.215017064846416,0.3412969283276451,6.484641638225256,9.28464035,2,-0.7388794637407037,1.0040691610952015,-1.7429486248359052
116,Patient-Centred,13,313,24.076923076923077,11,71,11,0.5782747603833865,5.616537432000694,4.15335463258786,1.9169329073482428,7.987220447284345,5.431309904153355,1.9169329073482428,1.2779552715654952,1.597444089456869,1.2779552715654952,0.04242424242424243,0.0,0.6389776357827476,0.3194888178913738,5.431309904153355,8.597812916666667,1,1.1925305954312262,-0.5831231127469624,1.7756537081781887
119,Patient-Centred,21,596,28.38095238095238,20,109,17,0.4211409395973154,6.771834085157881,2.684563758389262,1.8456375838926173,6.208053691275167,3.859060402684564,0.8389261744966443,2.0134228187919465,0.6711409395973155,1.342281879194631,0.08868501529051988,0.0,0.5033557046979866,0.0,6.208053691275167,11.806572933333333,2,0.5344569508638322,-0.7791509334714161,1.3136078843352483
120,Task-Centred,14,329,23.5,12,47,11,0.5349544072948328,7.5120364741641374,1.5197568389057752,0.60790273556231,5.47112462006079,2.127659574468085,0.0,0.303951367781155,0.0,1.21580547112462,0.021739130434782608,3.3434650455927053,6.079027355623101,0.303951367781155,6.990881458966565,9.463938216666666,3,-0.5274138932965099,0.6165460836845422,-1.1439599769810522
122,Patient-Centred,21,512,24.38095238095238,20,187,18,0.4921875,6.505401785714287,2.9296875,1.953125,7.6171875,4.6875,1.5625,2.1484375,0.5859375,0.78125,0.07142857142857142,0.0,0.5859375,0.0,4.296875,13.013313799999999,3,0.7408047776721981,-1.048597572030089,1.789402349702287
123,Task-Centred,13,318,24.46153846153846,12,46,12,0.5125786163522013,7.813270440251571,1.2578616352201257,0.31446540880503143,5.031446540880503,1.8867924528301887,0.0,0.0,0.0,0.6289308176100629,0.017241379310344827,2.5157232704402515,7.861635220125786,0.31446540880503143,8.80503144654088,8.936350033333333,0,-0.8358630989565718,0.8788948944846257,-1.7147579934411974
125,Patient-Centred,23,531,23.08695652173913,21,69,16,0.4783427495291902,7.758295019157089,3.2015065913371,1.1299435028248588,6.4030131826742,2.4482109227871938,0.5649717514124294,1.1299435028248588,0.9416195856873822,1.5065913370998116,0.032679738562091505,0.18832391713747645,0.3766478342749529,0.0,5.4613935969868175,11.738073250000001,1,0.30070358264662916,-0.8637632137650706,1.1644667964116997
126,Task-Centred,16,384,24.0,13,59,11,0.5026041666666666,8.369299645390072,1.0416666666666667,0.2604166666666667,3.125,1.3020833333333333,0.2604166666666667,0.0,0.0,1.3020833333333333,0.013888888888888888,2.8645833333333335,6.770833333333333,1.0416666666666667,6.510416666666667,9.87914555,0,-0.836673632369363,1.204130149338618,-2.040803781707981
128,Patient-Centred,12,324,27.0,11,39,10,0.558641975308642,6.73242532855436,3.0864197530864197,1.2345679012345678,6.172839506172839,4.62962962962963,0.9259259259259259,2.1604938271604937,0.9259259259259259,0.6172839506172839,0.058823529411764705,0.30864197530864196,0.9259259259259259,0.0,6.790123456790123,9.996065783333334,1,0.4544900091654313,-0.6098759957916462,1.0643660049570776
129,Task-Centred,19,465,24.473684210526315,19,248,14,0.46021505376344085,6.790283479960902,1.075268817204301,0.21505376344086022,5.376344086021505,1.5053763440860215,0.21505376344086022,0.6451612903225806,0.0,0.21505376344086022,0.13414634146341464,2.150537634408602,4.731182795698925,0.21505376344086022,6.666666666666667,11.367324733333334,2,-0.8345398250478435,0.17865128299941366,-1.013191108047257
130,Patient-Centred,12,320,26.666666666666668,11,37,11,0.571875,6.168585526315791,1.875,1.25,8.4375,3.75,0.625,1.25,0.9375,2.1875,0.011494252873563218,0.625,0.625,0.0,5.0,8.629247166666666,1,0.6100019506455843,-0.8359377334856885,1.4459396841312726
131,Patient-Centred,13,343,26.384615384615383,12,84,11,0.5364431486880467,5.527493422456089,4.081632653061225,1.4577259475218658,7.288629737609329,5.247813411078718,1.1661807580174928,2.0408163265306123,0.8746355685131195,1.1661807580174928,0.07329842931937172,0.0,0.2915451895043732,0.0,5.247813411078718,8.891777999999999,4,0.8678777447704287,-0.9336138919184492,1.801491636688878
132,Task-Centred,11,203,18.454545454545453,9,25,8,0.6403940886699507,6.903546798029559,0.9852216748768473,0.49261083743842365,3.9408866995073892,0.9852216748768473,0.0,0.0,0.0,0.9852216748768473,0.009009009009009009,3.9408866995073892,8.866995073891626,0.49261083743842365,5.41871921182266,7.752527816666667,2,-0.897586177071623,0.879223920526607,-1.7768100975982302
133,Task-Centred,12,297,24.75,11,39,10,0.5488215488215489,7.286668486668489,1.3468013468013469,1.0101010101010102,5.3872053872053876,1.6835016835016836,0.3367003367003367,0.0,0.0,1.0101010101010102,0.03550295857988166,3.0303030303030303,8.080808080808081,0.3367003367003367,7.744107744107744,8.697312433333334,1,-0.5598398413911718,0.8522734829918862,-1.412113324383058
134,Patient-Centred,13,289,22.23076923076923,11,35,11,0.5778546712802768,5.628722606689738,4.844290657439446,0.3460207612456747,8.650519031141869,5.536332179930795,1.3840830449826989,1.3840830449826989,1.7301038062283738,1.3840830449826989,0.012195121951219513,0.6920415224913494,1.0380622837370241,0.3460207612456747,6.920415224913495,8.429056316666667,2,1.0606350423441921,-0.193617737516195,1.254252779860387
137,Patient-Centred,13,359,27.615384615384617,14,84,12,0.596100278551532,7.228412256267411,2.2284122562674096,2.2284122562674096,6.685236768802229,3.8997214484679668,1.1142061281337048,1.9498607242339834,0.8356545961002786,0.5571030640668524,0.06930693069306931,0.2785515320334262,0.5571030640668524,0.0,5.013927576601671,9.252775816666666,3,0.4619729853666765,-0.8990757512449089,1.3610487366115853
138,Task-Centred,12,238,19.833333333333332,11,17,10,0.5756302521008403,7.246379741085626,2.100840336134454,0.0,7.142857142857143,2.9411764705882355,0.42016806722689076,0.0,0.0,2.100840336134454,0.0,2.9411764705882355,9.243697478991596,0.42016806722689076,7.142857142857143,8.40111855,3,-0.1307315547767613,0.915532050456064,-1.0462636052328254
140,Patient-Centred,17,522,30.705882352941178,15,154,16,0.4099616858237548,6.399194009056078,3.0651340996168583,2.2988505747126435,7.471264367816092,4.022988505747127,0.9578544061302682,1.9157088122605364,0.5747126436781609,1.1494252873563218,0.060498220640569395,0.0,0.19157088122605365,0.19157088122605365,6.32183908045977,11.299159983333334,4,0.6865599620979457,-0.6076341677448209,1.2941941298427666
141,Task-Centred,12,279,23.25,11,22,10,0.5842293906810035,7.881466275659825,1.075268817204301,0.35842293906810035,3.942652329749104,1.075268817204301,0.0,0.35842293906810035,0.0,0.7168458781362007,0.0,3.225806451612903,7.526881720430108,0.35842293906810035,7.168458781362007,8.63255205,0,-0.9105538234070341,0.7816362042087348,-1.6921900276157689
143,Patient-Centred,12,315,26.25,11,104,9,0.5777777777777777,6.1165686274509845,3.492063492063492,1.2698412698412698,6.666666666666667,5.396825396825397,2.2222222222222223,1.5873015873015872,0.9523809523809523,0.9523809523809523,0.05202312138728324,0.31746031746031744,0.31746031746031744,0.31746031746031744,5.714285714285714,9.624204116666668,0,0.8311983115636025,-0.513412494939858,1.3446108065034603
144,Task-Centred,13,312,24.0,11,35,10,0.532051282051282,7.310128205128208,1.6025641025641026,0.0,4.8076923076923075,1.9230769230769231,0.0,0.6410256410256411,0.0,0.9615384615384616,0.024096385542168676,3.2051282051282053,8.012820512820513,0.6410256410256411,7.051282051282051,8.676032783333333,1,-0.6799329786769461,1.061222404903728,-1.7411553835806741
146,Patient-Centred,13,359,27.615384615384617,11,88,11,0.5571030640668524,6.768245125348191,1.9498607242339834,1.1142061281337048,7.242339832869081,3.6211699164345403,0.8356545961002786,0.8356545961002786,0.8356545961002786,0.8356545961002786,0.04522613065326633,0.0,1.1142061281337048,0.0,6.406685236768802,9.1912184,2,0.13297472265333887,-0.7044785418337012,0.83745326448704
147,Task-Centred,16,352,22.0,15,54,13,0.5113636363636364,7.174318181818183,1.1363636363636365,0.5681818181818182,4.545454545454546,1.9886363636363635,0.0,0.2840909090909091,0.0,0.2840909090909091,0.04918032786885246,2.840909090909091,7.954545454545454,0.2840909090909091,5.681818181818182,9.723519549999999,4,-0.8785616373623839,0.4634327537927839,-1.341994391155168
149,Patient-Centred,13,306,23.53846153846154,11,52,11,0.5718954248366013,5.712524743230627,3.2679738562091503,1.3071895424836601,8.49673202614379,5.882352941176471,0.6535947712418301,2.287581699346405,0.9803921568627451,1.6339869281045751,0.018292682926829267,0.32679738562091504,0.9803921568627451,0.32679738562091504,5.228758169934641,8.276367133333332,3,0.9680836343139616,-0.5231768630908644,1.491260497404826
150,Task-Centred,13,287,22.076923076923077,14,37,10,0.5470383275261324,7.417016668236183,1.3937282229965158,0.34843205574912894,4.529616724738676,1.3937282229965158,0.34843205574912894,0.34843205574912894,0.0,1.0452961672473868,0.006493506493506494,3.484320557491289,9.75609756097561,0.6968641114982579,6.968641114982578,8.529327766666666,4,-0.6706578321221934,1.2810753808607307,-1.9517332129829241
151,Patient-Centred,14,346,24.714285714285715,14,29,13,0.5520231213872833,6.302691766911419,1.7341040462427746,1.7341040462427746,7.803468208092486,4.624277456647399,0.8670520231213873,1.1560693641618498,1.1560693641618498,2.3121387283236996,0.00546448087431694,0.5780346820809249,1.1560693641618498,0.0,4.335260115606936,8.475645333333334,2,0.7864663407479776,-0.899946780573257,1.6864131213212348
156,Task-Centred,14,340,24.285714285714285,12,120,11,0.5823529411764706,9.461871657754013,0.29411764705882354,0.5882352941176471,3.823529411764706,0.5882352941176471,0.0,0.5882352941176471,0.0,1.7647058823529411,0.06153846153846154,2.6470588235294117,4.117647058823529,0.29411764705882354,5.294117647058823,9.770527249999999,1,-0.7173593748953855,0.09419473425467756,-0.8115541091500631
158,Patient-Centred,12,304,25.333333333333332,11,71,10,0.6414473684210527,7.0332430340557295,1.9736842105263157,1.3157894736842106,7.2368421052631575,3.6184210526315788,1.3157894736842106,0.9868421052631579,0.9868421052631579,1.9736842105263157,0.011299435028248588,0.32894736842105265,0.9868421052631579,0.0,5.921052631578948,9.11073145,2,0.5790239565482025,-0.7271228489693053,1.3061468055175078
159,Task-Centred,13,337,25.923076923076923,12,22,10,0.5014836795252225,10.0494158541755,0.29673590504451036,0.0,4.154302670623146,0.5934718100890207,0.0,0.0,0.0,1.1869436201780414,0.01015228426395939,2.373887240356083,4.451038575667655,0.5934718100890207,10.089020771513352,9.267586966666666,0,-1.00873590974865,1.0426717700773491,-2.0514076798259993
161,Patient-Centred,16,422,26.375,15,50,13,0.54739336492891,8.036641252833302,1.1848341232227488,1.8957345971563981,6.161137440758294,2.6066350710900474,0.7109004739336493,1.4218009478672986,0.7109004739336493,1.8957345971563981,0.024390243902439025,0.7109004739336493,0.47393364928909953,0.0,6.161137440758294,9.786876883333333,3,0.3120068381699438,-0.6649521233479602,0.976958961517904
164,Patient-Centred,17,347,20.41176470588235,16,141,12,0.5821325648414986,6.311884445069236,2.0172910662824206,1.1527377521613833,7.492795389048991,2.881844380403458,1.440922190201729,1.1527377521613833,0.8645533141210374,2.3054755043227666,0.11219512195121951,0.2881844380403458,0.8645533141210374,0.0,6.051873198847262,10.09362765,2,0.6291099580634787,-0.7245298683661202,1.3536398264295988
165,Task-Centred,11,265,24.09090909090909,10,60,9,0.6226415094339622,8.916886792452832,0.7547169811320755,0.7547169811320755,4.528301886792453,0.7547169811320755,0.0,0.37735849056603776,0.0,1.1320754716981132,0.0,1.8867924528301887,4.528301886792453,0.37735849056603776,7.9245283018867925,8.551889366666668,0,-0.7653908773986222,0.450409758710514,-1.2158006361091362
166,Task-Centred,17,399,23.470588235294116,16,89,14,0.49373433583959897,8.333883645283425,0.5012531328320802,0.2506265664160401,4.511278195488722,0.7518796992481203,0.0,0.0,0.0,1.5037593984962405,0.04072398190045249,2.506265664160401,4.260651629072682,0.2506265664160401,5.764411027568922,10.2621618,3,-0.8364027003987395,0.10786255764706416,-0.9442652580458037
167,Task-Centred,13,269,20.692307692307693,11,27,10,0.5687732342007435,8.63908265908594,0.37174721189591076,0.0,5.204460966542751,0.37174721189591076,0.0,0.0,0.0,2.2304832713754648,0.03333333333333333,2.973977695167286,5.5762081784386615,0.37174721189591076,8.178438661710038,8.431952,1,-0.6902102498362457,0.7491365578295868,-1.4393468076658325
